image_id,obs_day,obs_hour,obs_min,obs_sec,image_category,width,height,aspect_ratio,description1,description2,camera_make,camera_model,iso,aperture_value,focal_length,exposure_time,total_days,stats_downloads,high_word_count,high_color_count,high_weighted_word_count
5a2891671b,Monday,13,21,30,1,2855,3568,0.8,A nice beach in Maldives shot with a drone,aerial photograph of beach,dji,FC7203,100.0,2.8,4.5,0.0025,1153,1185,25,1,7032.543903461335
2a678f357f,Friday,9,13,29,1,5449,3633,1.5,,body of water,nikon,NIKON D600,100.0,20.0,17.0,0.125,1576,2055,22,1,6677.741830492097
dfc65170b3,Sunday,20,37,15,1,4641,3094,1.5,,sleeping lion on black wooden log,canon,Canon EOS 77D,2500.0,7.1,250.0,0.00125,1350,9852,3,0,5876.11788674785
ae2b4ea85e,Sunday,9,56,53,1,3619,5619,0.64,Deep,woman in black blazer and white dress shirt,sony,ILCE-7M3,100.0,1.8,85.0,0.005,937,2446,2,0,5770.546988181977
8df22a5c67,Saturday,14,14,20,1,4096,2726,1.5,Nature,man in blue jacket and blue denim jeans walking on pathway,nikon,NIKON D3100,400.0,11.0,18.0,0.0025,1015,1178,12,0,6326.812924203472
c81676e83c,Friday,15,47,45,1,4100,5725,0.7199999999999999,,clear glass cone art,nikon,NIKON D810,250.0,10.0,105.0,0.2,1429,44953,7,6,6666.494232023804
b5788690b7,Thursday,15,57,3,1,3573,2992,1.19,,brown seashore,dji,FC220,100.0,2.2,4.7,0.04,1451,4985,20,2,7231.150713907985
40a7b86d09,Sunday,16,11,58,1,4332,6065,0.7099999999999999,Two Palms,,canon,Canon EOS 5D Mark IV,400.0,7.1,70.0,0.008,1147,12705,5,2,6110.376895295113
0269e84f55,Sunday,11,25,2,1,3394,2592,1.31,"Kandy, the city of Macacas.",brown monkey between two green bamboos,canon,Canon EOS 1000D,400.0,2.2,50.0,0.004,1525,2321,1,0,6027.649709411005
0c8aae5167,Thursday,13,58,25,1,5472,3648,1.5,,brown stone,canon,Canon EOS 7D Mark II,1600.0,4.0,10.0,25.0,1542,1309,15,1,6647.836134634256
ee3be4fc93,Wednesday,14,27,4,1,6000,4000,1.5,,brown mountain,fujifilm,X-H1,2500.0,9.0,14.5,0.01,1571,1130,8,0,6289.024747910584
cfa8aab28d,Saturday,12,16,30,1,2553,3829,0.67,small pretty  cat,woman holding brown tabby cat,fujifilm,X-T2,200.0,2.5,56.0,0.0005,1568,2702,1,0,5447.290140788172
e7aeaf4ef1,Thursday,9,26,39,1,4000,6000,0.67,vast and deep,wavy body of water during daytime,canon,Canon EOS 80D,320.0,8.0,70.0,0.0015625,1311,977,11,0,6561.905500034304
f74d8ab748,Friday,17,56,30,1,6000,4000,1.5,,woman holding book while walking near building,sony,ILCE-6500,100.0,1.4,30.0,0.00625,1212,1078,0,0,5349.0280886580185
fedb4b4ac9,Wednesday,6,1,43,1,3456,4966,0.6999999999999998,,three high rise buildings,canon,Canon EOS 60D,320.0,2.8,50.0,10.0,1578,1777,14,1,6835.119146900259
7c63125596,Friday,17,24,44,1,3000,3000,1.0,,aerial photography of trees near sea during daytime,dji,FC220,197.0,2.2,4.7,0.02,1485,3289,19,1,6877.659121417373
f20e87d1b6,Wednesday,20,30,8,1,3456,2304,1.5,,silver baubles,canon,Canon EOS 600D,100.0,4.0,18.0,0.025,1186,1398,0,0,5604.768038605333
d650f28204,Wednesday,2,27,13,1,4176,2784,1.5,"Manejaba rumbo a la casa, en un dia nublado, cuando vi esto de inmediato me detuve agarre mi camara y capture este momento",photo of pink trees,nikon,NIKON D7500,800.0,4.0,80.0,0.0125,1704,3647,11,0,9025.287204282507
f8319ea9c5,Friday,9,20,23,1,5184,3456,1.5,,close-up photo of white and brown horse snout,canon,Canon EOS 650D,100.0,5.6,104.0,0.005,1520,2243,6,0,6062.915223788585
e889ae2bef,Monday,15,7,21,1,7952,5304,1.5,Mountain cirque from above,aerial photo of stone hills,sony,ILCE-7RM2,50.0,8.0,50.0,0.005,2224,5076,10,0,9208.927541924762
c5c7ac777b,Monday,0,42,32,1,5184,3888,1.33,Deer in snow covered forest.,brown and white fox on snow covered ground during daytime,panasonic,DC-GH5,400.0,2.8,50.0,0.001,1062,2365,9,1,6600.432969133604
ae318e6e69,Monday,18,38,57,1,2800,1508,1.86,Countryside Barn,brown wooden house and bare trees,canon,Canon EOS REBEL T3i,640.0,6.3,250.0,0.0025,3274,28119,13,2,8824.495844444444
10d7876730,Saturday,1,33,49,1,3456,4320,0.8,Sunlight illuminates the peak of a glacier encompassing the town of Banff,mountain ranges,canon,Canon EOS Rebel T6,100.0,8.0,55.0,0.008,1330,8737,22,0,6898.980531379537
f543854de8,Tuesday,16,11,21,1,5184,3456,1.5,Bamboo graffiti,closeup photo of green bamboo sticks,canon,Canon EOS 7D,1250.0,3.5,28.0,0.02,2377,10798,9,1,8928.692343954863
681ee51198,Tuesday,19,10,8,1,2948,4422,0.67,,brown squirrel on brown tree branch during daytime,fujifilm,X-T20,500.0,4.0,55.0,0.0055555555555555,1103,4192,6,1,6178.712738295009
6d0bb6ca0f,Thursday,12,24,3,1,4024,6048,0.67,上色見熊野座神社,water falls in the middle of the forest,nikon,NIKON Z 6,100.0,11.0,24.0,4.0,1136,792,18,2,6743.092540195748
fecbf7340e,Tuesday,22,32,51,1,4475,6121,0.7299999999999999,,silhouette of a man with the Milky Way background,canon,Canon EOS 5D Mark IV,6400.0,1.4,24.0,10.0,1368,23029,14,0,6564.500762448379
716855339c,Sunday,0,4,10,1,5461,8192,0.67,patrick hendry,grayscale photo of deserted place,canon,Canon EOS 5DS,250.0,5.0,300.0,0.000125,1546,2131,10,0,6332.565125582087
2790e0df0c,Friday,15,37,0,1,6000,4000,1.5,Australian Shepherd,white and brown dog on road,canon,Canon EOS 750D,100.0,1.8,85.0,0.004,1387,2748,4,0,5951.602588660541
445f5e718a,Monday,20,16,40,1,2400,3600,0.67,,brown rock formation on sea water during daytime,canon,Canon EOS 5D Mark II,800.0,3.2,50.0,0.008,1083,1046,16,0,6582.098035185928
faf9f36292,Friday,9,5,8,1,3104,2930,1.06,,selective focus photography of brown frog on red plant,canon,Canon EOS 7D Mark II,1000.0,2.8,300.0,0.002,1471,2747,0,0,5635.286569049253
5066f991bb,Monday,6,13,10,1,3834,4793,0.8,,brown rock formation on sea during daytime,sony,ILCE-7M3,500.0,1.4,35.0,0.00625,1069,1757,21,4,6626.776628754773
c1cc3f9e85,Wednesday,9,2,8,1,4000,6000,0.67,,man walking on snow field,sony,ILCE-6000,500.0,2.5,16.0,0.0008,1529,320,9,1,6128.680869123622
82ad28074a,Tuesday,1,57,14,1,5472,3648,1.5,,black and white border collie puppy,canon,Canon EOS 6D,250.0,1.2,50.0,0.0005,1096,10727,2,0,5503.9205666349135
cbd20ed952,Saturday,17,26,31,1,1536,2048,0.75,waves are satisfying too,photo of ocean waves,apple,iPhone 6s Plus,25.0,2.2,4.2,0.0011185682326621,1876,2259,19,0,9355.053143534995
41d2fd880c,Tuesday,20,54,35,1,2736,4104,0.67,"winter, flower, Nature",person holding brown dried leaf,canon,Canon EOS 6D,400.0,3.2,50.0,0.0015625,1110,2504,7,0,6159.72760995229
3001c3217f,Monday,0,10,57,1,5976,3984,1.5,,people on road,leica,LEICA M10-P,200.0,2.0,35.0,0.002,1237,1556,2,0,5974.791771371624
8fcc111f27,Wednesday,21,22,49,1,5184,3456,1.5,,coastline with rocky seashores,canon,Canon EOS 60D,100.0,4.5,15.0,0.02,2705,3836,16,0,9200.853273824618
d85b88b1fd,Sunday,10,15,43,1,4160,6240,0.67,,brown and white cliff,fujifilm,X-T3,640.0,13.0,16.0,0.0058823529411764,1217,3325,15,3,6449.165736844461
219daf64b2,Tuesday,0,35,11,1,6000,4000,1.5,Happy as a pig in…,close up photography of black pig sleeping,nikon,NIKON D5200,200.0,7.1,135.0,0.005,2244,10598,1,0,7294.446207736826
8fa749028c,Sunday,1,14,21,1,2539,3808,0.67,,man riding horse,sony,ILCE-7M2,1000.0,5.6,300.0,0.00125,1161,1703,0,1,5493.403136032569
88a52bc7ac,Wednesday,0,3,24,1,4000,6000,0.67,,woman in pink sleeveless dress walking at the shore,canon,Canon EOS 80D,100.0,1.8,35.0,0.0002,1382,1009,8,2,6036.411295944932
deb7aa43b5,Tuesday,17,58,14,1,3773,5659,0.67,"Your Majesty, the King of Teutoburg Forest! 🦌",brown deer under tree,canon,Canon EOS 6D Mark II,1600.0,5.6,293.0,0.005,1558,107310,6,0,6490.886138469372
0f6ed9899b,Friday,9,3,51,1,5054,3374,1.5,Watchful fox,brown fox on grass field,nikon,NIKON D750,100.0,3.2,200.0,0.00625,2318,6577,3,0,7988.925572441743
9544a1ced4,Saturday,16,38,11,1,6240,4160,1.5,Prism Rose,red rose,canon,Canon EOS 6D Mark II,800.0,4.5,100.0,0.000625,1582,6062,8,4,6039.51828733895
2129ff7832,Sunday,4,57,59,1,4608,3440,1.34,Sunset silhoutte,silhouette of person standing on hill,fujifilm,FinePix AX650,100.0,8.8,8.1,0.0016666666666666,3044,48159,13,0,9179.217821635697
5e3ab64578,Friday,5,37,14,1,3403,4537,0.75,,man holding sparkler,canon,Canon EOS 6D,800.0,2.8,50.0,0.0111111111111111,1345,697,0,1,5194.853803975977
491ec6b52d,Thursday,18,31,15,1,4000,6000,0.67,,moon during night time,canon,Canon EOS M5,320.0,5.6,266.0,0.003125,1472,2302,18,0,6697.6388332980805
9a324a17a9,Thursday,12,33,22,1,5760,3840,1.5,A Pineapple Express Cocktail with a Passion Fruit Garnish.,sliced lemon on white ceramic bowl,canon,Canon EOS 5D Mark III,50.0,4.5,44.0,0.00625,1059,2325,2,0,5857.399795159214
44f14b6f90,Friday,7,39,15,1,3216,2136,1.51,,green leafed trees on mountains during fogs,nikon,NIKON D5000,200.0,8.0,55.0,0.0166666666666666,2535,6622,15,0,9256.592102689738
bc27cd94dd,Thursday,8,51,57,1,3702,2776,1.33,,,dji,FC220,554.725571381252,2.2,4.7,0.0003571428571428,1465,2656,16,4,6845.496607941297
28f738ea9c,Thursday,8,3,17,1,4554,6828,0.67,Cactus,green cactus,sony,ILCE-7RM3,100.0,1.8,85.0,0.004,1262,2806,2,2,6066.396629744428
3941f0f119,Thursday,1,10,24,1,5304,7952,0.67,Dotted patterns on the leaves of a teal spineless cactus.,green cactus plants,sony,ILCE-7RM3,100.0,2.8,70.0,0.003125,1213,2555,5,4,6147.983268948622
68764c972b,Sunday,2,21,56,1,6048,4024,1.5,,water drops on body of water,nikon,NIKON Z 6,640.0,4.8,105.0,0.0005,1028,2817,14,0,6653.79342048661
9374c7cc77,Friday,18,5,47,1,4311,6466,0.67,,person standing on sand during nighttime,canon,Canon EOS R,100.0,4.5,32.0,0.001,1527,1660,16,0,6619.559249982197
36103f0cf1,Friday,2,46,46,1,3456,4320,0.8,"Not even 10 minutes after photographing this deer, we found another eating the hedges outside of someone's house in the village.",shallow focus photo of brown deer,canon,Canon EOS Rebel T6,100.0,5.6,300.0,0.008,1310,972,6,0,6339.8508315959725
c79987bc9b,Sunday,21,21,10,1,3946,2631,1.5,"Red Kite in Borth, Wales",black and white bird during daytime,canon,Canon EOS 6D,200.0,5.6,260.0,0.0005,2169,11819,1,0,6860.503107838996
5b465d2d9d,Friday,6,39,8,1,4000,6000,0.67,,silhouette of palm trees,fujifilm,X-H1,200.0,5.6,16.0,0.00125,1177,1284,9,0,6377.940680433961
a5cd354ff3,Tuesday,13,53,58,1,4000,6000,0.67,Good-looking husky portrait with her charming eyes,brown and white Siberian husky close-up photo,canon,Canon EOS 77D,100.0,1.8,50.0,0.01,1327,7064,2,0,6140.4743793615535
dfe79ddb12,Monday,0,34,0,1,3403,5104,0.67,sunflower,yellow sunflower in tilt shift lens,fujifilm,X-T2,200.0,1.4,16.0,0.000625,1027,27386,2,1,5681.421687108061
dc5be10a27,Monday,19,34,46,1,3375,5062,0.67,,selective focus photography of green-leafed tree,canon,Canon EOS 6D,320.0,5.0,40.0,0.0025,1153,888,8,1,6138.270637790487
9e5a7944da,Monday,9,51,24,1,2688,4032,0.67,Angelic Highland deer in Scotland,,sony,ILCE-7M2,100.0,4.0,70.0,0.003125,1139,5399,5,0,5785.22383356378
ae6291947a,Sunday,13,57,48,1,2500,1667,1.5,Rocky creek with a waterfall,landscape photography of river and trees,fujifilm,X-E1,400.0,2.0,18.0,0.04,3562,27724,17,1,9273.645023489566
0dc5f706f3,Thursday,13,5,25,1,6000,4000,1.5,,blue jellyfish lot close-up photography,canon,Canon EOS 80D,3200.0,5.6,49.0,0.0166666666666666,1311,7999,5,4,6204.738440903338
c5955211b5,Sunday,9,26,28,1,5472,3078,1.78,,black and white abstract painting,hasselblad,L1D-20c,100.0,3.2,10.3,0.0333333333333333,1098,5403,7,2,6222.131363291564
402d8b0d88,Thursday,18,17,33,1,3843,5764,0.67,,woman in water during daytime,sony,ILCE-7M3,100.0,2.8,75.0,0.00125,1024,985,17,0,6703.398907340762
50c79f0a26,Sunday,21,16,47,1,4480,6720,0.67,,white petaled flowers,canon,Canon EOS 5D Mark IV,100.0,1.4,85.0,0.000125,1420,1829,1,4,5671.077206188296
28c933f060,Friday,7,41,45,1,5148,2832,1.82,,woman in green dress holding flowers,canon,Canon EOS 6D,125.0,2.2,85.0,0.003125,1170,1233,1,0,5528.0890088672395
d07bef9751,Saturday,16,54,38,1,4288,2056,2.09,White mountains over a blue lake,snow covered mountain,nikon,NIKON D90,200.0,11.0,50.0,0.0015625,2716,54494,15,4,9449.089765250477
a9fec85159,Saturday,14,9,24,1,6000,4000,1.5,,brown sand with water during daytime,sony,ILCE-6300,100.0,9.0,35.0,0.003125,1134,4152,19,1,6738.1009008453775
dae2f7c820,Sunday,20,56,53,1,3712,5568,0.67,,bare trees under orange sunset,nikon,NIKON D7500,80.0,4.0,25.0,0.005,1084,1343,14,0,6250.019435955335
6c35882ca1,Sunday,8,27,15,1,5464,3640,1.5,"Notice the man standing on this pretty and colorful strip of rock sticking out into the Pacific Ocean? I like how the tip appears to have broken off and is now floating out to sea. And since this will likely be submerged in a few decades because of melting ice caps, might as well appreciate its simple and natural beauty while we have the chance.",aerial photography body of water,hasselblad,L1D-20c,200.0,2.8,10.3,0.0083333333333333,1322,6668,24,5,7213.630025204394
690abe4b3f,Thursday,12,12,52,1,3456,5184,0.67,In Yellowness,yellow flowers,canon,Canon EOS 1200D,100.0,1.4,50.0,0.002,1570,2851,5,1,6409.6679923309575
fd22f792a1,Thursday,21,41,34,1,3872,2902,1.33,blistering breach,white and black rocky mountain,dji,FC220,100.0,2.2,4.7,0.008,1044,3006,13,0,6679.7220570317695
c050054b3b,Saturday,2,24,35,1,4000,6000,0.67,,green leaf plant during daytime,canon,Canon EOS 80D,100.0,1.4,85.0,0.0008,1001,4195,8,0,6268.177192068549
fc511f5415,Wednesday,0,20,43,1,3270,4087,0.8,Yellow roses from the Werribee Mansion gardens.,yellow petaled flower,canon,Canon EOS 80D,100.0,2.5,24.0,0.0002,1347,890,0,1,5453.897498399147
3220e732cf,Thursday,12,15,0,1,3072,4608,0.67,,rippling body of water,fujifilm,X100F,400.0,2.0,23.0,0.003125,1150,979,25,1,6720.6004956268225
17ebd5caec,Sunday,17,27,55,1,5410,3604,1.5,Half Dome in Yosemite National Park,landscape photography of mountain,nikon,NIKON D7100,400.0,9.0,35.0,0.04,2820,150415,17,3,9694.100103209825
cffad4157e,Saturday,3,42,3,1,4000,6000,0.67,,white rocky mountain with clouds,sony,ILCE-7M3,250.0,11.0,59.0,0.002,1414,861,20,2,6693.527018784411
c8454dfcdf,Thursday,7,7,6,1,4000,6000,0.67,,reflection of mountain alps on body of water during daytime,panasonic,DC-S1,400.0,4.0,87.0,0.0005,1157,469,20,1,6863.698010181862
1189b528d8,Saturday,5,11,56,1,4857,3238,1.5,,person beside dog overlooking sunset,canon,Canon EOS M50,3200.0,7.1,17.0,0.025,1540,1014,16,1,6724.420541390931
945aec6960,Wednesday,14,15,52,1,3368,5044,0.67,Stranger,woman in black and white stripe tank top standing on beach during daytime,canon,Canon EOS 80D,100.0,2.8,35.0,0.0004,1144,657,13,0,6282.778481074801
c8533cbe74,Monday,15,37,26,1,2809,3511,0.8,,aerial view of stadium during daytime,dji,FC220,100.0,2.2,4.7,0.0004,1503,22517,8,0,6411.883718068991
e985d53ee7,Saturday,12,36,24,1,3024,4032,0.75,,green coconut palm trees,apple,iPhone 11 Pro Max,125.0,1.8,4.2,0.010752688172043,1197,2880,4,0,5855.932235898408
d4248822da,Thursday,22,26,56,1,5184,3456,1.5,,green trees,canon,Canon EOS REBEL T4i,200.0,5.6,163.0,0.004,1590,4327,17,8,6675.531700111926
b583928935,Friday,20,32,54,1,4046,6069,0.67,,person in red hoodie standing on road,fujifilm,X-T3,160.0,3.2,28.3,0.0095238095238095,1373,7286,13,2,6536.283928512318
44f8efa135,Tuesday,17,48,10,1,3257,4885,0.67,,squirrel walking on green grass,canon,Canon EOS 7D,200.0,4.0,105.0,0.005,1369,761,2,1,5909.814788447605
cd01a393fe,Wednesday,0,12,31,1,5051,3474,1.45,"Rough-scaled python Morelia carinata. This snake species was only discovered in the seventies, and is Australia’s rarest snake. It also has the longest teeth of any species for its size, and is the only python with keeled scales..",brown and gray snake with blue eyes,nikon,NIKON D750,640.0,9.5,90.0,0.0166666666666666,1522,6100,3,0,6377.894577995268
d3357e5c64,Wednesday,15,52,31,1,5760,3840,1.5,,person pouring whiskey on goblet,canon,Canon EOS 5D Mark III,800.0,1.8,35.0,0.0004,1669,3592,0,0,5513.95628640888
4e78e9b61d,Friday,18,58,25,1,5745,4596,1.25,,two person wearing black shirt standing on the desert,sony,ILCE-7RM2,160.0,1.7,35.0,0.0005,1520,1442,7,0,5961.049665364579
d4383a702d,Monday,20,15,43,1,4240,2832,1.5,,time lapse photography of river between brown mountains during night time,sony,ILCE-7SM2,320.0,5.0,24.0,5.0,1132,1722,20,0,6514.567216255647
47bbce4cb2,Monday,11,8,12,1,2675,3344,0.8,,coconuts on white surface,apple,iPhone XS,25.0,1.8,4.2,0.00625,1363,43446,3,1,5925.11843969777
71da7b2d81,Tuesday,3,41,20,1,6000,9000,0.67,Lake under tall clouds,breezy sea during daytime,canon,Canon EOS REBEL T3i,100.0,1.8,85.0,0.00025,2692,12644,16,5,9501.939657558147
ab13146449,Tuesday,20,9,30,1,6000,4000,1.5,Osaka Aquarium Kaiyukan,blue seashell,sony,ILCE-6000,6400.0,2.0,28.0,0.0166666666666666,1250,2066,2,7,6281.294273236592
8130116a06,Monday,3,3,33,1,5792,8688,0.67,,blue and red fire digital wallpaper,canon,Canon EOS 5DS,50.0,1.4,50.0,0.005,1153,2413,4,1,6094.205413973199
9e2ee1b879,Thursday,9,49,14,1,3000,3750,0.8,Instagram: www.instagram.com/davidboca/,green coconut palm fronds,panasonic,DMC-FZ300,100.0,4.5,9.1,0.008,1360,10103,6,0,6263.2322576261
6bd129b218,Friday,12,54,54,1,3648,5472,0.67,straight haired cockerpoo,selective focus photography of dog lying on ground,canon,Canon EOS 6D,800.0,2.0,50.0,0.004,1877,38190,0,0,6378.014354242191
287ebfa2f8,Sunday,1,16,42,1,4680,3120,1.5,,sunset,canon,Canon EOS 6D Mark II,400.0,9.0,140.0,0.00025,1588,2222,16,0,6571.463344508788
e97bfed73f,Friday,11,18,18,1,7349,4902,1.5,Waves breaking over a pier,,sony,ILCE-7RM3,100.0,22.0,70.0,0.3,1254,1718,15,0,6675.349961770453
6185c7915d,Sunday,19,0,42,1,2211,3310,0.67,,white and blue sky close-up photography,sony,ILCE-7S,3200.0,4.0,36.0,0.01,1294,1038,14,2,6492.9284222393635
178b484373,Wednesday,3,29,55,1,6000,4000,1.5,Dogs,black and brown Yorkshire Terrier,canon,Canon EOS Rebel SL3,800.0,2.8,32.0,0.005,1165,1200,8,0,6195.317017440175
3658c0f632,Saturday,5,9,53,1,4000,6000,0.67,,people on beach during daytime,fujifilm,X-T20,200.0,3.6,37.4,0.0005,1295,533,15,2,6676.0608300902995
23337e977f,Friday,14,25,15,1,3567,4480,0.8,,black and beige giraffe print garment,canon,Canon EOS 5D Mark IV,800.0,3.5,300.0,0.00125,1450,849,0,1,5523.309543142628
ad38cf1fa9,Saturday,16,11,1,1,4121,2747,1.5,Moon with a halo around,full moon,canon,Canon EOS REBEL T5,100.0,13.0,250.0,0.125,2338,107857,4,0,8767.226052937222
15bc5e44e0,Monday,3,59,33,1,3297,4121,0.8,Every morning this very place has something new to offer . Experiencing this place in every aspect of season like goddess shifting the view master reel for only me .,two person standing on grass field during daytime,nikon,NIKON D5600,100.0,1.8,35.0,0.0003125,1517,1458,15,1,6583.284569323186
52d93155e7,Saturday,16,31,16,1,6294,4196,1.5,Lavender Sunset,silhouette of grass,canon,Canon EOS 5D Mark IV,400.0,2.8,70.0,0.0004,2156,14215,15,0,8865.121409837475
4885073e65,Tuesday,9,15,17,1,6000,4000,1.5,Sand formed by wind and water,brown sand,sony,ILCE-7M2,50.0,11.0,74.0,0.00625,1166,789,5,0,5852.836944225622
81ac25cd85,Monday,1,11,56,1,4324,2883,1.5,Black rock mountains,rock mountains under blue and white sky,nikon,NIKON D3100,100.0,7.1,105.0,0.00125,2700,7004,10,3,9877.09161558669
1f973a9aa1,Thursday,14,7,39,1,5134,3423,1.5,,close up photo of ocean wave at daytime,canon,Canon EOS 7D,100.0,2.8,200.0,0.000625,2424,8135,8,1,10037.133351907198
125f9d6b3f,Wednesday,18,27,38,1,2238,3360,0.67,Shot at night in Paris on a bridge crossing the Seine.,man squatting on asphalt road holding LED light,canon,Canon EOS 5D Mark IV,1250.0,2.8,16.0,0.008,1193,1533,3,4,5752.817820102765
d7999d9414,Thursday,7,50,44,1,6000,4000,1.5,,black and white spider web,fujifilm,X-H1,200.0,2.8,8.0,10.0,1234,1959,4,1,6112.438001360805
8b0eeaeac9,Wednesday,11,51,59,1,3072,2046,1.5,dreamy world with no problems - does not exist,white siberian husky puppy on green grass field during daytime,fujifilm,X-T2,800.0,4.5,18.0,0.0015625,1137,1930,13,4,6524.290491959784
e7b147832d,Tuesday,2,45,17,1,6000,4000,1.5,Rainy scene of a plant with soaked leaves,green-leafed plant,sony,ILCE-6000,200.0,2.0,30.0,0.0028571428571428,1257,2783,9,1,6372.66217001737
ccb6135a06,Monday,9,15,4,1,4000,3000,1.33,Evening clouds over the mountains,mountains covering with snow,gopro,HERO5 Black,1600.0,2.8,3.0,0.0204081632653061,2112,5030,16,0,9267.020045478755
9bd4ce3226,Monday,17,10,48,1,5304,7952,0.67,Fallen Autumn leaves,dried leaves,sony,ILCE-7RM3,160.0,1.4,85.0,0.01,1566,762,4,0,6103.935522645491
3404d46381,Wednesday,2,49,10,1,5616,3744,1.5,This photo has been taken on the wonderfull beach of Akumal in Mexico on a fullmoon night.,low angle photo of green palm tree,canon,Canon EOS 5D Mark II,2000.0,5.0,17.0,15.0,2271,11597,11,2,8552.092259895979
2e751b934c,Tuesday,20,33,14,1,6000,3625,1.66,,green and brown plant in close up photography,fujifilm,X-T2,200.0,8.0,100.0,0.004,1145,3837,4,1,6406.7992379293455
0681307ed0,Monday,16,51,48,1,3320,2490,1.33,,grey and white bird on shallow water,canon,Canon EOS 5D Mark IV,160.0,4.0,300.0,0.000625,1398,2434,10,0,6390.045808317559
fbcf1de568,Tuesday,17,56,52,1,3264,4912,0.66,,orange citrus fruit,sony,NEX-C3,200.0,4.0,21.0,0.02,1320,2002,3,2,6143.9521404388925
db6fc30740,Thursday,18,3,43,1,3975,5962,0.67,,body of water under white cloudy sky during daytime,fujifilm,X-T2,2000.0,4.5,38.9,0.003125,1668,3085,16,2,9160.97372998414
